aircraftId	currentTime	delayOfaircraft	trackId	trackLoad
2	7.3255225409	0.0	9	1
2	8.3255225409	1.0	9	1
8	10.3255225409	0.0	9	2
8	11.3255225409	1.0	9	2
23	31.7767495295	0.0	9	3
23	32.7767495295	1.0	9	3
24	32.7767495295	0.0	9	4
24	33.7767495295	1.0	9	4
33	63.7767495295	0.0	9	5
33	64.7767495295	1.0	9	5
41	75.7767495295	0.0	9	6
41	76.7767495295	1.0	9	6
42	84.7767495295	0.0	9	7
42	85.7767495295	1.0	9	7
49	119.7767495295	0.0	9	8
49	120.7767495295	1.0	9	8
