CoolSetpoint,THallway,TRoom202,TRoom203,TRoom205,TRoom206,TRoom208,TRoom212,TRoom214,TRoom219,TRoom220,TRoom222,TRoom224
23.0,21.6124251575946,21.6047108264181,21.4882417540518,21.4460399154801,21.4409057819266,21.346084104759,21.4104911976773,21.3686412274023,21.3660563087079,21.4025305688518,21.4000521991225,21.3833939494997
23.0,21.6021904664809,21.5948635522385,21.4790964334761,21.437076180736,21.4321453217224,21.3381082748404,21.4019441623281,21.3604102142473,21.3577453382918,21.3939239945442,21.3914539087691,21.3749295425665
23.0,21.5920363138486,21.5850917306559,21.4700306459998,21.4281990896369,21.4234674947909,21.3302213697705,21.3934835735298,21.3522666193482,21.3495257606051,21.3854087060392,21.3829465538518,21.3665575779823
23.0,21.5819587354867,21.5753923274313,21.4610416209626,21.4194060633443,21.414869668453,21.3224212624261,21.3851070026954,21.3442082104199,21.3413951792688,21.3769819756617,21.3745273992312,21.358275448988
23.0,21.5719477199936,21.5657578784601,21.45212245194,21.4106905226416,21.4063452474396,21.3147024272353,21.376808256838,21.3362292087764,21.3333475113662,21.3686370985108,21.366189715022,21.3500767169384
23.0,21.5620025583895,21.5561874893258,21.4432714976334,21.402050393532,21.3978920938834,21.3070623387138,21.3685850019782,21.3283272388884,21.3253801044069,21.3603712272273,21.357930661866,21.3419585268383
23.0,21.5521224855809,21.5466802475643,21.4344871976061,21.3934837474494,21.3895082119864,21.2994987816891,21.3604350990052,21.3205001627695,21.3174905507575,21.3521817091936,21.3497475934538,21.3339182421784
23.0,21.5423090743169,21.5372372622948,21.4257709961651,21.3849924156431,21.3811952794855,21.2920141933067,21.3523605149141,21.3127501340224,21.3096809822534,21.3440703555933,21.3416423169843,21.3259577759593
23.0,21.5325603870986,21.5278571965939,21.4171223398262,21.3765765303272,21.3729532686671,21.2846101017661,21.3443617827641,21.3050781037139,21.3019523155992,21.3360375006291,21.3336151468578,21.3180777064538
23.0,21.5228788293046,21.5185416500238,21.4085423597389,21.368237113299,21.3647830490943,21.277287916802,21.3364398062762,21.2974850818429,21.2943054665787,21.3280837147057,21.3256666553714,21.3102786698851
23.0,21.5132636934656,21.5092899668621,21.4000299631181,21.359972952786,21.3566832713282,21.2700475013153,21.328593354529,21.2899700909784,21.286739266976,21.3202072371132,21.3177950752508,21.3025590616403
23.0,21.5037090056572,21.5000977883798,21.3915810478356,21.3517802888702,21.3486500181355,21.26288848374,21.3208190661774,21.2825304276547,21.2792507662477,21.3124039926515,21.3099963014092,21.2949151945138
23.0,21.4942066173609,21.4909591893584,21.3831903097528,21.3436544487523,21.340678420477,21.2558098936406,21.3131129386906,21.275163094553,21.2718367328778,21.3046691076562,21.3022654169284,21.2873427555126
23.0,21.4847630283842,21.481878755839,21.374861941098,21.3355997790651,21.3327725339425,21.2488080440956,21.3054794269112,21.2678732669066,21.2645025389145,21.2970065232076,21.2946063608768,21.2798459470648
23.0,21.475383763844,21.4728604783416,21.3665996876694,21.3276203251994,21.3249360720624,21.2418790745011,21.2979229165119,21.2606669039643,21.257254881184,21.2894199200171,21.2870228037128,21.272428908542
23.0,21.4660661814546,21.4639026150855,21.3584022510988,21.3197155920553,21.317168147401,21.2350176678407,21.290443998765,21.2535470540308,21.2500953531381,21.2819085270201,21.2795139281957,21.2650919293807
23.0,21.4568029907118,21.4550000938331,21.3502653427255,21.3118824401244,21.3094651345831,21.2282181209244,21.2830415271886,21.2465099886628,21.2430138324966,21.2744688702155,21.272076188094,21.2578336807613
23.0,21.447594084588,21.44615275559,21.3421884176769,21.304120833577,21.3018264859876,21.2214778629483,21.2757187442544,21.2395518923754,21.2360022449512,21.2671000938279,21.264708678072,21.2506543517726
23.0,21.4384392273474,21.4373603636011,21.3341709548164,21.2964310660243,21.294251814062,21.2147951940927,21.26847742036,21.2326627062052,21.229054959859,21.2598015403046,21.2574106736912,21.2435491216815
23.0,21.4293399722722,21.4286242751324,21.3262148088721,21.288816868199,21.2867437404503,21.2081721328403,21.2613105465606,21.2258369392556,21.2221716986903,21.2525760288406,21.2501848931551,21.2365166711005
23.0,21.4202950802053,21.4199439645257,21.318320415443,21.2812816817498,21.2793039870564,21.2016103690422,21.2542102418184,21.2190710251865,21.2153526699909,21.2454256370613,21.2430332524126,21.2295562257819
23.0,21.411306829096,21.4113211604877,21.3104893710465,21.2738310555288,21.2719351403587,21.1951119166106,21.2471714224563,21.212363439584,21.2085989274102,21.2383527495582,21.2359579230989,21.2226682067325
23.0,21.4023750003995,21.402755817235,21.3027216307953,21.266468719038,21.2646391873543,21.1886781172942,21.240189974923,21.2057126279216,21.201910906772,21.2313587271598,21.2289598603943,21.2158525914056
23.0,21.3934951392691,21.3942450349644,21.2950150710381,21.2591857327716,21.2574181502163,21.1823106737566,21.2332618640236,21.1991167637644,21.1952892572382,21.2244452090649,21.2220395353868,21.2091094369771
23.0,21.384660979816,21.3857846819593,21.2873668073741,21.2519736218303,21.2502631110288,21.1760122814804,21.2263833907293,21.1925747025518,21.1887361511323,21.2176118309677,21.2152008732691,21.2024403979951
23.0,21.3758781040531,21.3773788938579,21.279781115683,21.2448341903936,21.2431711857525,21.169786056285,21.2195576493252,21.1860932026683,21.1822514681824,21.2108565566929,21.208441944571,21.1958442750338
23.0,21.3671512636116,21.3690313191558,21.2722620792441,21.2377605946575,21.2361412663305,21.1636313042051,21.2127880391258,21.179677981705,21.1758282236075,21.204177927724,21.2017606000138,21.1893195614924
23.0,21.35847855867,21.3607411220312,21.2648103650249,21.2307438800512,21.2291708469858,21.1575338079287,21.2060753287409,21.173324636073,21.169457389709,21.1975749751982,21.1951544734564,21.182860642575
23.0,21.349854263573,21.3525048494682,21.2574248852955,21.2237758468708,21.222256615812,21.1514796994548,21.1994190172537,21.1670262930399,21.1631307795101,21.1910461401745,21.188623145872,21.1764588852549
23.0,21.3412786031329,21.3443229158483,21.2501078669114,21.2168528789326,21.2153981673109,21.1454606279873,21.1928216062895,21.1607745389835,21.1568444785603,21.1845862864607,21.1821641351221,21.1701091330126
23.0,21.3327073706026,21.33615099524,21.242818517354,21.209927936346,21.208550623584,21.1394261499596,21.186242572097,21.1545135523239,21.1505509512834,21.1781405620278,21.1757217711966,21.1637630012758
23.0,21.3241197723083,21.3279673367231,21.2355370571038,21.2029777788008,21.2016924148949,21.1333499871,21.179667752088,21.1482125703394,21.1442259701942,21.1716786003734,21.1692649328557,21.1573960314557
23.0,21.3155156144579,21.3197711663218,21.2282543214729,21.1960011564033,21.1948238502334,21.1272281693957,21.1730919654188,21.1418647842389,21.1378670956878,21.1651940396585,21.1627865955627,21.1510059995975
23.0,21.3069075720232,21.3115733592675,21.2209719014423,21.1890083682108,21.1879564108653,21.1210682904559,21.1665068603406,21.1354761816261,21.1314831938238,21.1586929657658,21.1562922639254,21.1446020776337
23.0,21.29830716473,21.3033847607012,21.2136945707213,21.1820113591825,21.1811035969314,21.1148793132544,21.1599071780393,21.129054648194,21.1250844173925,21.152183535581,21.1497896109992,21.1381952974272
23.0,21.2897200579399,21.2952123179732,21.2064265663542,21.1750216224066,21.174281469745,21.1086679274421,21.1532900425501,21.1226058828497,21.1186789827467,21.1456724259079,21.1432848778636,21.1317967598112
23.0,21.2811479082419,21.2870601099767,21.1991712372741,21.1680504328258,21.1674951936336,21.1024388578174,21.1466540488073,21.1161335832114,21.1122746041086,21.1391652847861,21.1367831969866,21.1254117853685
23.0,21.2726002814333,21.2789371868106,21.1919368148385,21.1610927780237,21.1607407425169,21.0962007804646,21.1400039783875,21.1096458170864,21.1058796128872,21.1326734710133,21.1302948724737,21.1190402735798
23.0,21.264084962808,21.2708514616115,21.184731189618,21.1541424298215,21.1540148308544,21.0899617911295,21.1333448724292,21.103149960688,21.099496526898,21.1262061266,21.1238327811591,21.1126821211882
23.0,21.2556035739862,21.2628071566448,21.1775597943007,21.1471938106602,21.1473061533562,21.0837272890805,21.1266790308959,21.0966501755921,21.0931254802672,21.1197593331947,21.1173927851402,21.1063372821924
23.0,21.2471540348502,21.2548066292875,21.1704273412491,21.1402426338318,21.1406044429182,21.0775011335827,21.1200068898055,21.0901484921597,21.08676647147,21.1133274065016,21.1109686318493,21.1000063237658
23.0,21.2387385976256,21.2468559068843,21.1633438355417,21.1332890224601,21.1339048375452,21.0712899466472,21.1133312996664,21.0836492167428,21.0804231633737,21.1069088922844,21.1045581748073,21.093693637832
23.0,21.2303590107066,21.2389602503849,21.1563125024323,21.1263340068722,21.127205037301,21.0651017569243,21.1066551048202,21.077156507881,21.0741005932849,21.1005045610994,21.0981615482921,21.0874056827051
23.0,21.22201793572,21.2311162206933,21.1493386545971,21.1193800448998,21.1205054873846,21.0589496305729,21.0999820612627,21.070675109016,21.0678062303831,21.094117655813,21.0917814555301,21.0811540892174
23.0,21.2137158793299,21.2233191526973,21.142411484727,21.1124285666024,21.1138064250912,21.0528117477836,21.0933147476493,21.0642086629328,21.0615516355734,21.0877515777676,21.0854207205061,21.0749210376209
23.0,21.2054555831483,21.2155674808504,21.1355151359179,21.1054826169072,21.1071096817941,21.0466559634548,21.0866570613839,21.0577624762592,21.0553136833694,21.081412220916,21.0790843719066,21.0686712131828
23.0,21.197237904773,21.2078604864619,21.128636915967,21.0985442892715,21.1004164486963,21.040460744166,21.0800119131888,21.0513414357029,21.0490582613134,21.0751072326056,21.0727783040102,21.0623797421372
23.0,21.1890606495245,21.20019712119,21.1217677186794,21.0916137825261,21.0937264585729,21.03421455407,21.0733804645278,21.044949734084,21.0427615585174,21.0688474924417,21.0665111655748,21.0560329302672
23.0,21.1809202201851,21.1925764009405,21.1149010959163,21.0846902898605,21.0870387098219,21.0279118885684,21.0667629977045,21.0385931598605,21.0364106202597,21.0625846320019,21.060266167468,21.049624125901
23.0,21.1728212361386,21.185003011543,21.108037598784,21.0777784847944,21.0803573408828,21.0215569882844,21.0601647100161,21.0322773753865,21.0300058000614,21.0562891854131,21.0540085356373,21.0431572962878
23.0,21.1647676584105,21.1774819576355,21.1011786895385,21.0708828128511,21.0736863761898,21.0151554936865,21.0535907512668,21.025966738451,21.023550883505,21.0499476114568,21.0477147410744,21.0366381532568
23.0,21.1567587250006,21.1700163943528,21.0943235788778,21.064004653365,21.0670270730319,21.0087099451716,21.0470439461245,21.019632728496,21.0170475099044,21.0435534411092,21.0413716847071,21.030069304154
23.0,21.1487909027301,21.1626093391638,21.087470041355,21.0571434519757,21.0603789179936,21.0022207219577,21.0405260695063,21.0132584831143,21.0104955541208,21.0371030110809,21.0349726190479,21.0234511579657
23.0,21.140864759172,21.1552692458636,21.0806190141451,21.0503017759404,21.0537441621632,20.9956906667436,21.0340429193088,21.0068387793,21.0038977664551,21.0305972824831,21.0285173391999,21.0167867556956
23.0,21.132980706575,21.1480029467613,21.0737717002314,21.0434822446935,21.0471251003651,20.9891226430637,21.0276039204996,21.0003726960348,20.9972570578704,21.0240381118181,21.0220072760117,21.0100792180523
23.0,21.1251403977355,21.1408128042684,21.0669300837638,21.0366878648044,21.0405245231581,20.9825232550624,21.0211962688356,20.9938635723014,20.9905802104612,21.0174313716934,21.0154479845691,21.0033356809394
23.0,21.1173437941645,21.1336842030874,21.0600950080038,21.0299205678428,21.0339441566592,20.975897941944,21.0147858573889,20.9873145552862,20.9838728654116,21.0107822413067,21.0088444175171,20.996562073292
23.0,21.109592794921,21.1265957927377,21.0532692261892,21.0231847578155,21.0273876774372,20.9692515711731,21.0083502089041,20.9807298402184,20.9771402763975,21.0040959830054,21.0022017269538,20.9897637353404
23.0,21.101887723927,21.1195305733056,21.0464546188423,21.0164847218472,21.0208582552827,20.9625867142274,21.0018778571566,20.9741121538904,20.9703853694302,20.997375856345,20.9955231519552,20.9829435904754
23.0,21.0942263857068,21.1124763918175,21.0396510936282,21.0098243131659,21.0143578129033,20.9559036883002,20.9953629357351,20.9674621800087,20.9636086784638,20.9906228862988,20.9888097498943,20.9761021600911
23.0,21.0960453328563,21.1149538335234,21.0423898146632,21.0127840188375,21.0174527462822,20.9586853066956,20.9983103840321,20.9702678714391,20.966297398963,20.9933360577936,20.9915619787597,20.9787304437312
23.0,21.1027788510509,21.1225236493856,21.0502742183335,21.0208608354922,21.0257684248962,20.966474376791,21.0062686707919,20.978069176891,20.9739983566844,21.0010734843419,20.9993376456297,20.986382824865
23.0,21.1096127304277,21.1304051685457,21.0585808257098,21.0291965233383,21.0344127859166,20.9745023281061,21.0144503493227,20.9860880796557,20.9819434627888,21.0090690323458,21.0073687924499,20.9942967931912
23.0,21.1144385243499,21.1364193958433,21.0651810730514,21.0355617557115,21.0411110456183,20.9806129793982,21.0206753951964,20.9921608468376,20.9879742678688,21.0151584783309,21.0134896489434,21.0003142470984
23.0,21.1170119575821,21.1402087480653,21.0696735582557,21.0395787726546,21.0454577123986,20.9844671003884,21.0245898292084,20.9959465264073,20.9917486128828,21.0189916100693,21.0173495518847,21.0040893215194
23.0,21.1177776012084,21.1421180609206,21.0722573397432,21.0415922813335,21.0477854997252,20.9864173733626,21.0265441224296,20.9978018452392,20.9936169382401,21.0209119265095,21.0192924316223,21.0059668492663
23.0,21.117224953793,21.142570422615,21.0732630326249,21.0420332919668,21.0485224236489,20.9868877940417,21.0269669301072,20.9981566185509,20.9940019352138,21.0213377836524,21.0197374324975,21.0063645317322
23.0,21.1157168294007,21.1418848074023,21.0729790026515,21.0412416861309,21.0480074081905,20.9862124382714,21.0261958557765,20.9973485344148,20.993237213362,21.0206003989902,21.0190164021902,21.0056130034954
23.0,21.1134931017844,21.1402744784745,21.0716216524911,21.0394510912211,21.0464742960307,20.9846183230627,21.0244618034911,20.9956072579772,20.99154973827,21.0189259212207,21.01735600139,21.0039375332888
23.0,21.1107116171706,21.1378986586593,21.0693626344357,21.0368315363717,21.0440941827422,20.9822644786477,21.0219301308898,20.9930952048035,20.9890988037448,21.016473864198,21.0149162181955,21.0014960797807
23.0,21.1074818992436,21.1348853184988,21.0663409555153,21.0335142271454,21.0409999181903,20.9792704600414,21.0187270276508,20.9899351438406,20.986004259548,21.013364809174,21.0118180512278,20.9984075105827
23.0,21.1038501963087,21.1313439026853,21.0626703853164,21.0296048536562,21.0372990816751,20.9757321864584,21.0149539208463,20.9862254058541,20.9823622347324,21.0096958002949,21.008158886249,20.9947673634961
23.0,21.0998430590601,21.1273387028441,21.0584465732461,21.0251920332514,21.0330821490294,20.9717304319659,21.0106959587504,20.9820484815358,20.9782536656167,21.0055487335642,21.0040208910356,20.9906562785691
23.0,21.0954970036026,21.1228980598838,21.0537657270768,21.0203660362347,21.0284408113773,20.9673474244506,21.00603975165,20.977488205464,20.973761437288,21.001007768774,20.9994884341552,20.9861572015676
23.0,21.0908534161734,21.1180587801913,21.0487111236799,21.0152046290422,21.0234541269949,20.9626540194506,21.0010598915462,20.9726166903357,20.9689570330997,20.996145641432,20.9946344162933,20.9813418099153
23.0,21.0859512500585,21.1128637900564,21.0433465493663,21.009766509929,21.0181820767421,20.9577039391689,20.9958127912312,20.9674884288912,20.9638944974258,20.9910174165983,20.9895140305818,20.9762643495001
23.0,21.0808247451229,21.1073564377155,21.0377209484493,21.0040960523545,21.0126702461099,20.952538000191,20.9903411925396,20.9621446714682,20.9586147673608,20.9856648675059,20.9841691469934,20.9709659602952
