CoolSetpoint,THallway,TRoom202,TRoom203,TRoom205,TRoom206,TRoom208,TRoom212,TRoom214,TRoom219,TRoom220,TRoom222,TRoom224
21.0,21.4751261497316,21.4790203362773,21.4274619081651,21.4094158616612,21.4059749041754,21.3646223846166,21.392861880042,21.3752227875459,21.3735219035845,21.3880056961451,21.3870452364428,21.3800948129656
21.0,21.4703783524139,21.4742412549596,21.4231656433587,21.4052466456656,21.4019189129169,21.3610248277792,21.3889271084279,21.3714684456247,21.3697835298496,21.3841377497881,21.3831858125364,21.376303380887
21.0,21.4656797852918,21.4695077222629,21.4189116184797,21.4011211525224,21.3979049825355,21.3574696425426,21.3850353017204,21.3677564489009,21.3660880888927,21.3803131799779,21.3793694047252,21.3725554247127
21.0,21.461083831967,21.4648588958867,21.4147325335554,21.3970687752389,21.3939624700402,21.3539796241186,21.3812132076507,21.3641113399654,21.3624600583501,21.3765583407674,21.3756225586084,21.3688759305037
21.0,21.4565804408472,21.4602904384872,21.410626281825,21.3930880607057,21.3900899997886,21.350554161925,21.3774597546725,21.3605323582323,21.3588987601238,21.3728723706934,21.3719444498125,21.365264139329
21.0,21.4521266991264,21.45577331249,21.4065698760455,21.389158447531,21.386267182143,21.3471773022769,21.3737562775916,21.357002453717,21.3553871706392,21.3692369111213,21.3683166745246,21.3617025709011
21.0,21.447717452521,21.4513043760053,21.4025586682599,21.3852743034084,21.3824884323377,21.3438422607714,21.3700966680654,21.3535153519403,21.3519184009912,21.3656448557968,21.3647321532723,21.3581840363516
21.0,21.4433544072946,21.4468835583556,21.3985906362196,21.3814324670919,21.3787506516168,21.3405444669777,21.3664771798181,21.3500670103052,21.3484878915538,21.3620915978939,21.3611863162587,21.3547037610362
21.0,21.4390484285827,21.4425178136995,21.3946732781385,21.3776410764048,21.3750618287585,21.3372921656397,21.3629060151696,21.3466654843143,21.3451042004014,21.3585861036278,21.3576881214867,21.3512706046186
21.0,21.434796396404,21.4382042660558,21.3908065709793,21.3739017955794,21.3714235326726,21.3340891663268,21.3593857163234,21.3433138322467,21.3417710571782,21.3551320427857,21.3542412009826,21.3478885040517
21.0,21.4306066710441,21.4339491203672,21.3869947218827,21.3702179570797,21.3678390146355,21.3309373420334,21.355918975779,21.3400143369459,21.3384906088176,21.3517318041374,21.3508479618267,21.3445596382455
21.0,21.4264755937927,21.4297498311456,21.3832340830567,21.36658520136,21.3643039482176,21.3278317173474,21.3525011382723,21.3367623070416,21.3352577776401,21.3483800984778,21.3475031293897,21.3412787184571
21.0,21.4223829316286,21.4255912076616,21.3795116435696,21.3629912698891,21.3608062083081,21.3247620849965,21.3491207547347,21.33354709526,21.3320617087118,21.3450652625364,21.3441950250248,21.3380345270972
21.0,21.418306240411,21.421455489649,21.375812847351,21.3594228776648,21.3573326756052,21.3217180934075,21.3457657121683,21.3303576337804,21.3288912794994,21.341775250711,21.3409115832166,21.3348155814209
21.0,21.4142718373127,21.4173610902789,21.3721528947684,21.3558940495661,21.3538971756499,21.3187109817155,21.3424488816715,21.3272058059536,21.3257585004201,21.3385229605542,21.3376657377869,21.3316342211222
21.0,21.4103006364751,21.413323269233,21.3685446796957,21.3524168647114,21.3505115991375,21.3157506768298,21.3391814498613,21.324102019448,21.3226739457823,21.3353197017265,21.3344688218448,21.3285013185693
21.0,21.4063831472978,21.409335693385,21.3649836080865,21.3489875564201,21.3471721685507,21.3128348522062,21.3359602174082,21.3210435649102,21.3196349882006,21.3321624581156,21.3313177978858,21.3254141282822
21.0,21.4024951364186,21.4053809298698,21.3614557137426,21.3455936349596,21.3438664939673,21.3099541508332,21.3327739388422,21.3180203136098,21.316631460551,21.3290400693934,21.3282014673179,21.3223621102602
21.0,21.3986361611113,21.4014582513045,21.3579589680221,21.3422323629205,21.3405918330823,21.3071051656604,21.329619531726,21.3150291147182,21.3136599089709,21.3259489274603,21.3251162378246,21.3193416380342
21.0,21.3948087880112,21.3975686293349,21.3544929593805,21.3389025837558,21.337347033571,21.3042859354706,21.3264954472255,21.3120682809323,21.3107183833481,21.3228870158708,21.322060116307,21.316350624151
21.0,21.3910204815048,21.3937171885075,21.3510630016824,21.3356099332988,21.3341376155326,21.3015020562706,21.3234073042939,21.3091433404076,21.3078126022996,21.3198602164718,21.3190389835406,21.3133948741326
21.0,21.3872694725409,21.3899027168028,21.3476696722821,21.3323560543634,21.3309651354407,21.2987565469848,21.3203572971944,21.3062568653011,21.3049453954058,21.3168711554114,21.3160554435888,21.3104771962077
21.0,21.3835607064051,21.3861290628081,21.3443156684799,21.3291432216474,21.3278317557683,21.2959047091594,21.3173473374405,21.3034106070097,21.3021184747644,21.3139216044524,21.3131112738319,21.3075992863928
21.0,21.3798917095856,21.3823946295551,21.3409988635167,21.3259690417655,21.3247350381738,21.2926937349286,21.3143749312126,21.3006022041378,21.2993293065015,21.3110087560993,21.3102036677446,21.3047584273267
21.0,21.376249972914,21.37869027858,21.3377116837802,21.3228266179376,21.3216681053861,21.289023970719,21.3114338179978,21.2978261184742,21.296493058453,21.3081261491312,21.307326146618,21.3019485538824
21.0,21.3726215518436,21.3750053002134,21.3344456561729,21.3197084981821,21.3186235423192,21.2849149470195,21.3085174407266,21.2948198563726,21.2933156585625,21.3052670908521,21.3044719973457,21.299163465648
21.0,21.3690231424519,21.3713512446464,21.3312102288297,21.3166234419755,21.3156099174198,21.2804407891093,21.30563384828,21.2913853294908,21.2896719834668,21.3024395750184,21.3016492319807,21.2963129759805
21.0,21.3654680400677,21.3677376947316,21.3280134273647,21.313579029865,21.3126346182474,21.2756759482301,21.3027900927893,21.2874862480371,21.2855776223756,21.2996506237022,21.2988648827158,21.2931273673865
21.0,21.3619505270439,21.3641610324668,21.3248528523378,21.3105735993474,21.3096958699285,21.2706770890406,21.299985018756,21.2831727182527,21.2810997351001,21.2968579016872,21.2959835646798,21.289485106297
21.0,21.3584554295173,21.3606107005347,21.3217204032395,21.3076003201959,21.3067867697817,21.2654857254891,21.2972110675289,21.2785152406366,21.2763071991293,21.2937514220609,21.2927370436066,21.2853946649684
21.0,21.3549825161659,21.3570863579808,21.3186150245948,21.3046579388558,21.3039059499003,21.2601368941859,21.2941416643226,21.2735797819895,21.2712592599622,21.2901796657987,21.2890192893663,21.2809211662954
21.0,21.3515332790788,21.3535886108991,21.3155365769289,21.3017461394888,21.3010529622557,21.2546604198285,21.290606394178,21.2684188915918,21.2660025046279,21.2861421621694,21.284850800656,21.2761342135046
21.0,21.3481127719703,21.350121071544,21.3124888805679,21.2988692818134,21.2982318931698,21.2490859112432,21.2866026713784,21.2630777144519,21.2605780159448,21.2817075634272,21.2803040179272,21.2710955433002
21.0,21.3447201321254,21.3466834027741,21.3094729358968,21.2958958261222,21.2952326519939,21.2434412519972,21.282198969021,21.257593019894,21.2550198891979,21.2769512254566,21.275451621924,21.2658533356723
21.0,21.3413588497877,21.3432783464026,21.3064908245428,21.2925549764466,21.291822567887,21.2377447043028,21.2774739706264,21.251995910637,21.2493574628318,21.2719361740946,21.2703531748014,21.260446249405
21.0,21.3380274400304,21.3399050817005,21.3035415797643,21.2887381518876,21.2879330125228,21.2320041553424,21.2724921570526,21.2463124376112,21.2436156222551,21.2667099477665,21.2650536573305,21.2549050917822
21.0,21.3347177991262,21.3365580454345,21.3006210531159,21.2844665994721,21.283602932984,21.2262253163248,21.2673023149242,21.2405665773047,21.2378193275656,21.2613086311916,21.2595874645147,21.2492550880482
21.0,21.3314206614764,21.3332305726534,21.2977245649537,21.2798104514687,21.2789048494877,21.2204141018004,21.2619429556835,21.234773962553,21.2319763174888,21.2557613166894,21.2539824778506,21.2435180816212
21.0,21.3281473152538,21.3299304602842,21.2945823572802,21.2748493130512,21.2739148679362,21.2145808848469,21.2564528152031,21.2289530432556,21.2260958624058,21.2500982819455,21.2482679352503,21.2377202185626
21.0,21.3249068244002,21.3266642608356,21.2909828699096,21.2696490903211,21.2686946052144,21.2087356664559,21.2508695011023,21.2231090420987,21.2201874467115,21.2443460763918,21.2424694482056,21.2318765298962
21.0,21.3216956173793,21.3234300876312,21.2868847524668,21.2642588704762,21.2632894016669,21.2028858833801,21.2452060950612,21.2172446564563,21.2142589581448,21.23852548332,21.236606942535,21.2259976291736
21.0,21.3185036738228,21.3202215229378,21.2823426286506,21.2587167720943,21.2577338173899,21.1970371060254,21.2394706045392,21.2113627421776,21.2083169548869,21.2326530156169,21.230696121426,21.2200921571856
21.0,21.3153310202228,21.3170386853378,21.2774389442414,21.253058069515,21.2520584789649,21.1911957155103,21.2336726360126,21.2054684231793,21.202369111552,21.2267444994293,21.2247520188833,21.2141697747688
21.0,21.3121786938872,21.3138822529859,21.2722472014075,21.2473125781878,21.2462910121193,21.1853680638835,21.2278224583142,21.199567382641,21.1964230321614,21.2208144724381,21.2187882372699,21.2082399858781
21.0,21.3090503524644,21.3107552024161,21.266827315772,21.2414964923451,21.2404571535326,21.1795627494206,21.2219319085036,21.1936671615424,21.1904885365375,21.2148795697347,21.2128195653914,21.2023143297183
21.0,21.3059456101861,21.3076579938735,21.2612253895777,21.2356239098858,21.2345694384576,21.1737902884006,21.2160116352263,21.1877751045294,21.184577226947,21.2089507870531,21.2068617592172,21.1964048363093
21.0,21.3028671519393,21.3045929889808,21.255478834511,21.2297089123071,21.2286377498141,21.1680559929479,21.2100716786573,21.1818998843003,21.1786907693566,21.2030317981743,21.2009180497323,21.1905134329712
21.0,21.2998141449335,21.3015601727893,21.2496179901999,21.22375510841,21.2226711132219,21.1623581678718,21.2041205290953,21.1760493227227,21.1728247331163,21.1971255152386,21.1949901001298,21.1846408811711
21.0,21.2967531069371,21.2985565727192,21.2436679086875,21.2177649410789,21.2166779173498,21.156692088154,21.1981653566389,21.1702222717646,21.1669730215433,21.1912370242892,21.1890810368615,21.1787859732246
21.0,21.2932355046688,21.2954027405082,21.237650163766,21.2117419467393,21.2106659025194,21.1510470251256,21.1922127721644,21.1644165520167,21.1611311822761,21.1853698967818,21.1831956643617,21.1729451911201
21.0,21.2890581993901,21.291826354617,21.2315877509997,21.2056940290483,21.2046453271498,21.145417352484,21.1862729254105,21.1586285755218,21.1553002977058,21.1795255591128,21.1773380105644,21.1671194354451
21.0,21.2842477766072,21.2877358745597,21.2255043954251,21.1996293562156,21.1986257385422,21.1398003456572,21.180357525451,21.1528538407163,21.149482541631,21.1737011603226,21.171504447055,21.1613108751138
21.0,21.2789196326883,21.2831698885593,21.2194045802668,21.1935544299096,21.1926147799283,21.1341937497763,21.1744790180251,21.1470869493955,21.143678862203,21.1678935947693,21.165690787263,21.1555209496108
21.0,21.2731911846241,21.2782107776611,21.2132898540723,21.1874746367424,21.1866190677976,21.1285953792725,21.1686336732396,21.1413233342502,21.137889306005,21.1621007768577,21.1598940009278,21.1497505543277
21.0,21.2671589006498,21.272941120837,21.2071640489132,21.1813971147587,21.1806468556623,21.1230053562658,21.1628081274551,21.1355617170425,21.1321158146165,21.1563234207423,21.1541140483198,21.1440024576253
21.0,21.2608491857552,21.2673821901884,21.2009873088214,21.1752849602153,21.1746635704675,21.1173790737942,21.1569462102288,21.1297567253805,21.1263153936098,21.1505179052632,21.1483067277796,21.1382346944206
21.0,21.2542932487054,21.2615624207557,21.1947420003559,21.1691279052481,21.1686541609575,21.1116935107827,21.151017725235,21.1238849262077,21.1204666621833,21.1446626007921,21.1424499650221,21.132427433272
21.0,21.2475318538416,21.2555211794226,21.1884324394534,21.1629202896029,21.1626155769106,21.1059472371114,21.1450173196962,21.1179446144284,21.114570097443,21.1387578925547,21.1365437265497,21.1265845963866
21.0,21.2406081596482,21.2493010239731,21.1820735445996,21.156660107735,21.1565479441525,21.1001501252062,21.1389524901523,21.1119455152301,21.1086383980952,21.1328156956595,21.1305993736471,21.1207164574542
21.0,21.2335590981838,21.2429404399252,21.1756816544018,21.1503488409084,21.1504500942862,21.0943134580102,21.1328328508276,21.1058986579138,21.1026839425644,21.1268514843944,21.1246309649253,21.1148261279078
21.0,21.2264131492024,21.2364729141065,21.1692720283883,21.1439893755267,21.1443180939168,21.0884463478289,21.1266660840304,21.0998126356026,21.0967106637433,21.1208739972885,21.1186516383254,21.1089153483107
21.0,21.2191918802088,21.2299248576574,21.1628615248891,21.1375849392165,21.1381494749326,21.0825559395865,21.1204578641689,21.0936937678383,21.090720605216,21.1148820482865,21.112660278201,21.1029865504919
21.0,21.211915467169,21.2233105820131,21.1564572979115,21.1311424632021,21.1319468061824,21.0766519462464,21.1142164246565,21.0875509207548,21.08471974511,21.1088769638403,21.1066573483086,21.0970464802592
21.0,21.2046002062703,21.216641368618,21.1500681901357,21.1246685755062,21.125713853305,21.0707437230468,21.1079491954008,21.0813920614609,21.0787148553099,21.1028617950514,21.1006450081521,21.0911028268078
21.0,21.1972577591196,21.2099275403718,21.1436853420927,21.1181676540109,21.1194533311916,21.0648393195417,21.1016611547924,21.0752226347997,21.0727118148387,21.0968396096751,21.0946256247982,21.0851629763437
21.0,21.1898964287176,21.2031788626748,21.1372958589878,21.1116424702629,21.1131670219241,21.0589475656215,21.095355573106,21.0690464077022,21.0667165196007,21.0908133924827,21.088601606666,21.0792362578972
21.0,21.1825245531707,21.196405700559,21.1308919015556,21.1050976449247,21.1068584971179,21.0530792526629,21.0890373540203,21.0628689719558,21.0607396359643,21.0847886013985,21.0825778011518,21.0733213992635
21.0,21.175148899189,21.1896177305727,21.1244697294289,21.0985374846124,21.1005312475121,21.047195393918,21.082711049545,21.0566958005964,21.0547803913276,21.0787716598552,21.0765598021918,21.0673818828707
21.0,21.1677753864885,21.1828244048991,21.1180287513388,21.0919662646856,21.0941890535442,21.0412689572017,21.0763812073627,21.0505325987912,21.0488029866547,21.0727711043841,21.0705546443906,21.0613914236202
21.0,21.1604082181568,21.1760344611671,21.1115690935122,21.0853870693126,21.0878347547886,21.035286445071,21.0700512813762,21.0443846716376,21.0427805921585,21.0667993945814,21.0645716461874,21.0553368457309
21.0,21.153052070662,21.1692573883485,21.1050927515542,21.0788043036762,21.0814723125509,21.0292446335786,21.0637259591217,21.0382601465508,21.0367012065134,21.0608218604811,21.0586076379656,21.0492152129871
21.0,21.1457103086237,21.1625035673604,21.0986015404195,21.0722215227688,21.0751049496506,21.0231438364218,21.0574092462422,21.0321710201232,21.0305609205751,21.0548077601143,21.0526268855062,21.0430271709981
21.0,21.1383845676262,21.1557873720981,21.0920962466004,21.0656406123081,21.0687344550029,21.0169846686997,21.0511038403244,21.0260927074975,21.0243586131085,21.0487387728998,21.0466018587497,21.0367736738421
21.0,21.1310754380063,21.1491093492103,21.0855770604401,21.0590624747519,21.062361762126,21.0107676610257,21.0448118828587,21.0199925280563,21.0180940753188,21.0426060624736,21.0405174170933,21.0304555794054
21.0,21.1237869000996,21.1424697974257,21.0790478336663,21.0524918389727,21.0559912941987,21.0044999546534,21.0385394169887,21.013853131914,21.0117742185007,21.0364112411157,21.034371759416,21.0240806207425
21.0,21.1165223129818,21.1358550789387,21.0725122771591,21.0459331606321,21.0496272186886,20.9981888020969,21.0322932158596,21.0076679155375,21.0054062509519,21.0301583969391,21.0281674054329,21.0176566530037
21.0,21.1092826933102,21.129248199173,21.0659720296525,21.0393886666618,21.043271633925,20.9918379374796,21.026080596152,21.0014341282164,20.9989938791139,21.0238498026839,21.0219059853971,21.0111878532406
21.0,21.1020675876535,21.1226364409065,21.0594273577606,21.0328592321362,21.0369253282776,20.9854486982476,21.0199003711073,20.9951502548044,20.9925384326539,21.017486302501,21.0155880569091,21.0046758773906
21.0,21.0948785512281,21.1160136302956,21.0528808116081,21.0263484361736,21.0305913749282,20.9790242109233,21.0137181072663,20.9888183380182,20.9860432858779,21.0110711681034,21.0092167301817,20.99812425162
21.0,21.087716878057,21.1093768141578,21.0463348259048,21.0198601177592,21.0242729155567,20.9725673987215,21.0075081340511,20.982440854702,20.979511659055,21.0046077839597,21.0027952922662,20.9915362879938
21.0,21.0805843734767,21.1027250951676,21.039791808386,21.0133985206141,21.0179732842887,20.9660842973789,21.0012579003286,20.976023172159,20.9729498942704,20.9981027354051,20.9963302391091,20.9849184985901
21.0,21.0734818450506,21.0960577965677,21.0332531026874,21.0069681194766,21.011695287642,20.9595797792369,20.9949624340088,20.9695698369468,20.9663631221173,20.991561584028,20.9898271046019,20.9782761548849
21.0,21.0664111959083,21.0893763254449,21.0267217289823,21.0005792141487,21.0054442146354,20.9530581254936,20.9886223854786,20.9630856021387,20.959756029163,20.9849895542077,20.9832911548459,20.9716139550726
21.0,21.0593734185914,21.0826819790271,21.0202000378269,20.994215169599,20.9992266856486,20.9465215628815,20.9822392024142,20.9565734811514,20.9531312007162,20.9783898594719,20.9767256857811,20.9649344572382
21.0,21.0523680931923,21.0759749396842,21.0136887697226,20.987843820077,20.993051601503,20.9399703324626,20.9758132888001,20.950034468809,20.9464890928364,20.9717636262547,20.9701319208046,20.9582381051499
21.0,21.0548513672222,21.0787641621625,21.0167185129745,20.9909587544185,20.9964215208648,20.9428813091431,20.9788380312579,20.9529482540835,20.9493101871352,20.9746013724367,20.9730016622962,20.9610091170876
21.0,21.0622826278484,21.0866023466056,21.0248963096153,20.9990862647946,21.0048439993228,20.9507902066512,20.986852110484,20.9608460229229,20.9571334376259,20.9824517893045,20.9808831948213,20.9687938197627
21.0,21.0698648739235,21.0947181412425,21.0335156575739,21.0074155714252,21.0134844136317,20.9589269632795,20.9950707677754,20.9689488370398,20.9651891646394,20.9905472335091,20.9890071513943,20.9768279758256
21.0,21.0754969446334,21.1009513496526,21.0403783228304,21.0137542100186,21.0201321669081,20.9651389201322,21.0013243786546,20.9750982894996,20.9713228755054,20.9967286244269,20.9952130840709,20.9829574352096
21.0,21.0789386776948,21.1049623094812,21.0449831364068,21.0177471469253,21.0244221732113,20.969091865508,21.0052698309421,20.978960202395,20.9751979829401,21.0006526498454,20.9991573776152,20.9868419883806
21.0,21.0806407561568,21.1071084860334,21.0475831179775,21.0197509086192,21.0267064126074,20.971142434895,21.0072650331083,20.9808963551251,20.9771692914454,21.0026681066995,21.0011893427838,20.9888309383714
21.0,21.0810832126961,21.1078205493275,21.0485704223552,21.020201790477,21.027420188688,20.9717170406452,21.0077425239047,20.9813394419757,20.9776621314614,21.0031964675954,21.0017312628355,20.9893447229023
21.0,21.0805815485616,21.1074212592135,21.0482709420587,21.0194418577756,21.0269056086041,20.9711506709733,21.0070412102044,20.9806281577865,20.9770110649838,21.0025700402142,21.0011160773362,20.988714971045
21.0,21.0792791789734,21.1061285675731,21.0469171930302,21.0177050847855,21.0253975151905,20.9696705291608,21.005391895839,20.9789922176983,20.9754432017508,21.0010150623904,20.9995705163464,20.9871671235122
21.0,21.0772655222395,21.1041134883063,21.0446849343297,21.0151602107501,21.0230659023345,20.967435362186,21.0029588415866,20.97659343642,20.973117475715,20.9986905099328,20.9972539927309,20.9848588106035
21.0,21.0746215425575,21.1014201578199,21.0417129677728,21.0119366776186,21.0200417580937,20.9645644116566,20.9998669835354,20.9735539178005,20.9701533494879,20.9957163735932,20.9942868702662,20.9819085482493
21.0,21.0714275739275,21.0980991634335,21.0381140416438,21.0081385524336,21.0164308307047,20.9611533973254,20.9962166945918,20.9699714826092,20.9666466923145,20.9921892540223,20.9907660473103,20.9784116487554
21.0,21.067759942214,21.0942158522691,21.0339827697211,21.0038529925365,21.012321906501,20.9572829462846,20.9920922167154,20.9659282037264,20.9626782405068,20.9881906812031,20.9867732851481,20.9744485818405
21.0,21.0636936633394,21.0898494164141,21.029412899656,20.9991673450358,21.0078035185255,20.9530341545266,20.987577981858,20.961506409169,20.958329597003,20.983803223885,20.9823913309693,20.9701009829566
21.0,21.0592943654796,21.0850751450789,21.0244851387885,20.99415661648,21.0029517397014,20.9484768038427,20.9827465349966,20.9567767918356,20.9536710288151,20.9790981073033,20.9776915475116,20.9654392827475
21.0,21.0546151150339,21.0799554520694,21.0192614320659,20.9888777845374,20.9978246301191,20.9436641314657,20.9776531100839,20.9517931168976,20.9487560164122,20.9741296412826,20.9727283449159,20.9605171591383
21.0,21.0496987738314,21.0745410907538,21.013789410572,20.9833742182872,20.9924665949804,20.9386368531746,20.9723398558134,20.9465963647279,20.9436253601882,20.9689393431193,20.9675433107494,20.9553756283911
21.0,21.0445837396982,21.0688776542431,21.0081101870646,20.9776832135687,20.9869157577797,20.9334297096224,20.9668428993504,20.941221574018,20.9383140304774,20.9635629308648,20.9621722186138,20.9500499320241
21.0,21.0393026957324,21.0630040370144,21.0022581664309,20.9718359382107,20.9812040009895,20.92807181456,20.96119246476,20.935698042924,20.9328513473007,20.9580304064162,20.9566451085964,20.9445696763185
