aircraftId	currentTime	delayOfaircraft	trackId	trackLoad
4	8.3255225409	0.0	29	1
4	9.3255225409	1.0	29	1
5	9.3255225409	0.0	29	2
5	10.3255225409	1.0	29	2
5	11.3255225409	2.0	29	2
5	12.3255225409	3.0	29	2
18	29.4379383512	0.0	29	3
18	30.4379383512	1.0	29	3
27	41.7767495295	0.0	29	4
27	42.7767495295	1.0	29	4
40	62.7767495295	0.0	29	5
40	63.7767495295	1.0	29	5
38	73.7767495295	0.0	29	6
38	74.7767495295	1.0	29	6
