aircraftId	currentTime	delayOfaircraft	trackId	trackLoad
4	7.3255225409	0.0	28	1
4	8.3255225409	1.0	28	1
5	8.3255225409	0.0	28	2
5	9.3255225409	1.0	28	2
13	16.3255225409	0.0	28	3
13	17.3255225409	1.0	28	3
17	24.8064358027	0.0	28	4
17	25.8064358027	1.0	28	4
27	40.7767495295	0.0	28	5
27	41.7767495295	1.0	28	5
34	46.7767495295	0.0	28	6
34	47.7767495295	1.0	28	6
39	60.7767495295	0.0	28	7
39	61.7767495295	1.0	28	7
