aircraftId	currentTime	delayOfaircraft	trackId	trackLoad
50	248.7767495295	130.0	20	8
50	249.7767495295	131.0	20	8
50	250.7767495295	132.0	20	8
50	251.7767495295	133.0	20	8
50	252.7767495295	134.0	20	8
50	253.7767495295	135.0	20	8
50	254.7767495295	136.0	20	8
50	255.7767495295	137.0	20	8
50	256.7767495295	138.0	20	8
50	257.7767495295	139.0	20	8
50	258.7767495295	140.0	20	8
50	259.7767495295	141.0	20	8
50	260.7767495295	142.0	20	8
50	261.7767495295	143.0	20	8
50	262.7767495295	144.0	20	8
50	263.7767495295	145.0	20	8
50	264.7767495295	146.0	20	8
50	265.7767495295	147.0	20	8
50	266.7767495295	148.0	20	8
50	267.7767495295	149.0	20	8
50	268.7767495295	150.0	20	8
50	269.7767495295	151.0	20	8
50	270.7767495295	152.0	20	8
50	271.7767495295	153.0	20	8
50	272.7767495295	154.0	20	8
50	273.7767495295	155.0	20	8
50	274.7767495295	156.0	20	8
50	275.7767495295	157.0	20	8
50	276.7767495295	158.0	20	8
50	277.7767495295	159.0	20	8
50	278.7767495295	160.0	20	8
50	279.7767495295	161.0	20	8
50	280.7767495295	162.0	20	8
50	281.7767495295	163.0	20	8
50	282.7767495295	164.0	20	8
50	283.7767495295	165.0	20	8
50	284.7767495295	166.0	20	8
50	285.7767495295	167.0	20	8
50	286.7767495295	168.0	20	8
50	287.7767495295	169.0	20	8
50	288.7767495295	170.0	20	8
50	289.7767495295	171.0	20	8
50	290.7767495295	172.0	20	8
50	291.7767495295	173.0	20	8
50	292.7767495295	174.0	20	8
50	293.7767495295	175.0	20	8
50	294.7767495295	176.0	20	8
50	295.7767495295	177.0	20	8
50	296.7767495295	178.0	20	8
50	297.7767495295	179.0	20	8
50	298.7767495295	180.0	20	8
50	299.7767495295	181.0	20	8
50	300.7767495295	182.0	20	8
50	301.7767495295	183.0	20	8
50	302.7767495295	184.0	20	8
50	303.7767495295	185.0	20	8
50	304.7767495295	186.0	20	8
50	305.7767495295	187.0	20	8
50	306.7767495295	188.0	20	8
50	307.7767495295	189.0	20	8
50	308.7767495295	190.0	20	8
50	309.7767495295	191.0	20	8
50	310.7767495295	192.0	20	8
50	311.7767495295	193.0	20	8
50	312.7767495295	194.0	20	8
50	313.7767495295	195.0	20	8
50	314.7767495295	196.0	20	8
50	315.7767495295	197.0	20	8
50	316.7767495295	198.0	20	8
50	317.7767495295	199.0	20	8
50	318.7767495295	200.0	20	8
50	319.7767495295	201.0	20	8
50	320.7767495295	202.0	20	8
50	321.7767495295	203.0	20	8
50	322.7767495295	204.0	20	8
50	323.7767495295	205.0	20	8
50	324.7767495295	206.0	20	8
50	325.7767495295	207.0	20	8
50	326.7767495295	208.0	20	8
50	327.7767495295	209.0	20	8
50	328.7767495295	210.0	20	8
50	329.7767495295	211.0	20	8
50	330.7767495295	212.0	20	8
50	331.7767495295	213.0	20	8
50	332.7767495295	214.0	20	8
50	333.7767495295	215.0	20	8
50	334.7767495295	216.0	20	8
50	335.7767495295	217.0	20	8
50	336.7767495295	218.0	20	8
50	337.7767495295	219.0	20	8
50	338.7767495295	220.0	20	8
50	339.7767495295	221.0	20	8
50	340.7767495295	222.0	20	8
50	341.7767495295	223.0	20	8
50	342.7767495295	224.0	20	8
50	343.7767495295	225.0	20	8
50	344.7767495295	226.0	20	8
50	345.7767495295	227.0	20	8
50	346.7767495295	228.0	20	8
50	347.7767495295	229.0	20	8
50	348.7767495295	230.0	20	8
50	349.7767495295	231.0	20	8
50	350.7767495295	232.0	20	8
50	351.7767495295	233.0	20	8
50	352.7767495295	234.0	20	8
50	353.7767495295	235.0	20	8
50	354.7767495295	236.0	20	8
50	355.7767495295	237.0	20	8
50	356.7767495295	238.0	20	8
50	357.7767495295	239.0	20	8
50	358.7767495295	240.0	20	8
50	359.7767495295	241.0	20	8
50	360.7767495295	242.0	20	8
50	361.7767495295	243.0	20	8
50	362.7767495295	244.0	20	8
50	363.7767495295	245.0	20	8
50	364.7767495295	246.0	20	8
50	365.7767495295	247.0	20	8
50	366.7767495295	248.0	20	8
50	367.7767495295	249.0	20	8
50	368.7767495295	250.0	20	8
50	369.7767495295	251.0	20	8
50	370.7767495295	252.0	20	8
50	371.7767495295	253.0	20	8
50	372.7767495295	254.0	20	8
50	373.7767495295	255.0	20	8
50	374.7767495295	256.0	20	8
50	375.7767495295	257.0	20	8
50	376.7767495295	258.0	20	8
50	377.7767495295	259.0	20	8
50	378.7767495295	260.0	20	8
50	379.7767495295	261.0	20	8
50	380.7767495295	262.0	20	8
50	381.7767495295	263.0	20	8
50	382.7767495295	264.0	20	8
50	383.7767495295	265.0	20	8
50	384.7767495295	266.0	20	8
50	385.7767495295	267.0	20	8
50	386.7767495295	268.0	20	8
50	387.7767495295	269.0	20	8
50	388.7767495295	270.0	20	8
50	389.7767495295	271.0	20	8
50	390.7767495295	272.0	20	8
50	391.7767495295	273.0	20	8
50	392.7767495295	274.0	20	8
50	393.7767495295	275.0	20	8
50	394.7767495295	276.0	20	8
50	395.7767495295	277.0	20	8
50	396.7767495295	278.0	20	8
50	397.7767495295	279.0	20	8
50	398.7767495295	280.0	20	8
50	399.7767495295	281.0	20	8
50	400.7767495295	282.0	20	8
50	401.7767495295	283.0	20	8
50	402.7767495295	284.0	20	8
50	403.7767495295	285.0	20	8
50	404.7767495295	286.0	20	8
50	405.7767495295	287.0	20	8
50	406.7767495295	288.0	20	8
50	407.7767495295	289.0	20	8
50	408.7767495295	290.0	20	8
50	409.7767495295	291.0	20	8
50	410.7767495295	292.0	20	8
50	411.7767495295	293.0	20	8
50	412.7767495295	294.0	20	8
50	413.7767495295	295.0	20	8
50	414.7767495295	296.0	20	8
50	415.7767495295	297.0	20	8
50	416.7767495295	298.0	20	8
50	417.7767495295	299.0	20	8
50	418.7767495295	300.0	20	8
50	419.7767495295	301.0	20	8
50	420.7767495295	302.0	20	8
50	421.7767495295	303.0	20	8
50	422.7767495295	304.0	20	8
50	423.7767495295	305.0	20	8
50	424.7767495295	306.0	20	8
50	425.7767495295	307.0	20	8
50	426.7767495295	308.0	20	8
50	427.7767495295	309.0	20	8
50	428.7767495295	310.0	20	8
50	429.7767495295	311.0	20	8
50	430.7767495295	312.0	20	8
50	431.7767495295	313.0	20	8
50	432.7767495295	314.0	20	8
50	433.7767495295	315.0	20	8
50	434.7767495295	316.0	20	8
50	435.7767495295	317.0	20	8
50	436.7767495295	318.0	20	8
50	437.7767495295	319.0	20	8
50	438.7767495295	320.0	20	8
50	439.7767495295	321.0	20	8
50	440.7767495295	322.0	20	8
50	441.7767495295	323.0	20	8
50	442.7767495295	324.0	20	8
50	443.7767495295	325.0	20	8
50	444.7767495295	326.0	20	8
50	445.7767495295	327.0	20	8
50	446.7767495295	328.0	20	8
50	447.7767495295	329.0	20	8
50	448.7767495295	330.0	20	8
50	449.7767495295	331.0	20	8
50	450.7767495295	332.0	20	8
50	451.7767495295	333.0	20	8
50	452.7767495295	334.0	20	8
50	453.7767495295	335.0	20	8
50	454.7767495295	336.0	20	8
50	455.7767495295	337.0	20	8
50	456.7767495295	338.0	20	8
50	457.7767495295	339.0	20	8
50	458.7767495295	340.0	20	8
50	459.7767495295	341.0	20	8
50	460.7767495295	342.0	20	8
50	461.7767495295	343.0	20	8
50	462.7767495295	344.0	20	8
50	463.7767495295	345.0	20	8
50	464.7767495295	346.0	20	8
50	465.7767495295	347.0	20	8
50	466.7767495295	348.0	20	8
50	467.7767495295	349.0	20	8
50	468.7767495295	350.0	20	8
50	469.7767495295	351.0	20	8
50	470.7767495295	352.0	20	8
50	471.7767495295	353.0	20	8
50	472.7767495295	354.0	20	8
50	473.7767495295	355.0	20	8
50	474.7767495295	356.0	20	8
50	475.7767495295	357.0	20	8
50	476.7767495295	358.0	20	8
50	477.7767495295	359.0	20	8
50	478.7767495295	360.0	20	8
50	479.7767495295	361.0	20	8
50	480.7767495295	362.0	20	8
50	481.7767495295	363.0	20	8
50	482.7767495295	364.0	20	8
50	483.7767495295	365.0	20	8
50	484.7767495295	366.0	20	8
50	485.7767495295	367.0	20	8
50	486.7767495295	368.0	20	8
50	487.7767495295	369.0	20	8
50	488.7767495295	370.0	20	8
50	489.7767495295	371.0	20	8
50	490.7767495295	372.0	20	8
50	491.7767495295	373.0	20	8
50	492.7767495295	374.0	20	8
50	493.7767495295	375.0	20	8
50	494.7767495295	376.0	20	8
50	495.7767495295	377.0	20	8
50	496.7767495295	378.0	20	8
50	497.7767495295	379.0	20	8
50	498.7767495295	380.0	20	8
50	499.7767495295	381.0	20	8
50	500.7767495295	382.0	20	8
50	501.7767495295	383.0	20	8
50	502.7767495295	384.0	20	8
50	503.7767495295	385.0	20	8
50	504.7767495295	386.0	20	8
50	505.7767495295	387.0	20	8
50	506.7767495295	388.0	20	8
50	507.7767495295	389.0	20	8
50	508.7767495295	390.0	20	8
50	509.7767495295	391.0	20	8
50	510.7767495295	392.0	20	8
50	511.7767495295	393.0	20	8
50	512.7767495295	394.0	20	8
50	513.7767495295	395.0	20	8
50	514.7767495295	396.0	20	8
50	515.7767495295	397.0	20	8
50	516.7767495295	398.0	20	8
50	517.7767495295	399.0	20	8
50	518.7767495295	400.0	20	8
50	519.7767495295	401.0	20	8
50	520.7767495295	402.0	20	8
50	521.7767495295	403.0	20	8
50	522.7767495295	404.0	20	8
50	523.7767495295	405.0	20	8
50	524.7767495295	406.0	20	8
50	525.7767495295	407.0	20	8
50	526.7767495295	408.0	20	8
50	527.7767495295	409.0	20	8
50	528.7767495295	410.0	20	8
50	529.7767495295	411.0	20	8
50	530.7767495295	412.0	20	8
50	531.7767495295	413.0	20	8
50	532.7767495295	414.0	20	8
50	533.7767495295	415.0	20	8
50	534.7767495295	416.0	20	8
50	535.7767495295	417.0	20	8
50	536.7767495295	418.0	20	8
50	537.7767495295	419.0	20	8
50	538.7767495295	420.0	20	8
50	539.7767495295	421.0	20	8
50	540.7767495295	422.0	20	8
50	541.7767495295	423.0	20	8
50	542.7767495295	424.0	20	8
50	543.7767495295	425.0	20	8
50	544.7767495295	426.0	20	8
50	545.7767495295	427.0	20	8
50	546.7767495295	428.0	20	8
50	547.7767495295	429.0	20	8
50	548.7767495295	430.0	20	8
50	549.7767495295	431.0	20	8
50	550.7767495295	432.0	20	8
50	551.7767495295	433.0	20	8
50	552.7767495295	434.0	20	8
50	553.7767495295	435.0	20	8
50	554.7767495295	436.0	20	8
50	555.7767495295	437.0	20	8
50	556.7767495295	438.0	20	8
50	557.7767495295	439.0	20	8
50	558.7767495295	440.0	20	8
50	559.7767495295	441.0	20	8
50	560.7767495295	442.0	20	8
50	561.7767495295	443.0	20	8
50	562.7767495295	444.0	20	8
50	563.7767495295	445.0	20	8
50	564.7767495295	446.0	20	8
50	565.7767495295	447.0	20	8
50	566.7767495295	448.0	20	8
50	567.7767495295	449.0	20	8
50	568.7767495295	450.0	20	8
50	569.7767495295	451.0	20	8
50	570.7767495295	452.0	20	8
50	571.7767495295	453.0	20	8
50	572.7767495295	454.0	20	8
50	573.7767495295	455.0	20	8
50	574.7767495295	456.0	20	8
50	575.7767495295	457.0	20	8
50	576.7767495295	458.0	20	8
50	577.7767495295	459.0	20	8
50	578.7767495295	460.0	20	8
50	579.7767495295	461.0	20	8
50	580.7767495295	462.0	20	8
50	581.7767495295	463.0	20	8
50	582.7767495295	464.0	20	8
50	583.7767495295	465.0	20	8
50	584.7767495295	466.0	20	8
50	585.7767495295	467.0	20	8
50	586.7767495295	468.0	20	8
50	587.7767495295	469.0	20	8
50	588.7767495295	470.0	20	8
50	589.7767495295	471.0	20	8
50	590.7767495295	472.0	20	8
50	591.7767495295	473.0	20	8
50	592.7767495295	474.0	20	8
50	593.7767495295	475.0	20	8
50	594.7767495295	476.0	20	8
50	595.7767495295	477.0	20	8
50	596.7767495295	478.0	20	8
50	597.7767495295	479.0	20	8
50	598.7767495295	480.0	20	8
50	599.7767495295	481.0	20	8
50	600.7767495295	482.0	20	8
50	601.7767495295	483.0	20	8
50	602.7767495295	484.0	20	8
50	603.7767495295	485.0	20	8
50	604.7767495295	486.0	20	8
50	605.7767495295	487.0	20	8
50	606.7767495295	488.0	20	8
50	607.7767495295	489.0	20	8
50	608.7767495295	490.0	20	8
50	609.7767495295	491.0	20	8
50	610.7767495295	492.0	20	8
50	611.7767495295	493.0	20	8
50	612.7767495295	494.0	20	8
50	613.7767495295	495.0	20	8
50	614.7767495295	496.0	20	8
50	615.7767495295	497.0	20	8
50	616.7767495295	498.0	20	8
50	617.7767495295	499.0	20	8
50	618.7767495295	500.0	20	8
50	619.7767495295	501.0	20	8
50	620.7767495295	502.0	20	8
50	621.7767495295	503.0	20	8
50	622.7767495295	504.0	20	8
50	623.7767495295	505.0	20	8
50	624.7767495295	506.0	20	8
50	625.7767495295	507.0	20	8
50	626.7767495295	508.0	20	8
50	627.7767495295	509.0	20	8
50	628.7767495295	510.0	20	8
50	629.7767495295	511.0	20	8
50	630.7767495295	512.0	20	8
50	631.7767495295	513.0	20	8
50	632.7767495295	514.0	20	8
50	633.7767495295001	515.0	20	8
50	634.7767495295001	516.0	20	8
50	635.7767495295001	517.0	20	8
50	636.7767495295001	518.0	20	8
50	637.7767495295001	519.0	20	8
50	638.7767495295001	520.0	20	8
50	639.7767495295001	521.0	20	8
50	640.7767495295001	522.0	20	8
50	641.7767495295001	523.0	20	8
50	642.7767495295001	524.0	20	8
50	643.7767495295001	525.0	20	8
50	644.7767495295001	526.0	20	8
50	645.7767495295001	527.0	20	8
50	646.7767495295001	528.0	20	8
50	647.7767495295001	529.0	20	8
50	648.7767495295001	530.0	20	8
50	649.7767495295001	531.0	20	8
50	650.7767495295001	532.0	20	8
50	651.7767495295001	533.0	20	8
50	652.7767495295001	534.0	20	8
50	653.7767495295001	535.0	20	8
50	654.7767495295001	536.0	20	8
50	655.7767495295001	537.0	20	8
50	656.7767495295001	538.0	20	8
50	657.7767495295001	539.0	20	8
50	658.7767495295001	540.0	20	8
50	659.7767495295001	541.0	20	8
50	660.7767495295001	542.0	20	8
50	661.7767495295001	543.0	20	8
50	662.7767495295001	544.0	20	8
50	663.7767495295001	545.0	20	8
50	664.7767495295001	546.0	20	8
50	665.7767495295001	547.0	20	8
50	666.7767495295001	548.0	20	8
50	667.7767495295001	549.0	20	8
50	668.7767495295001	550.0	20	8
50	669.7767495295001	551.0	20	8
50	670.7767495295001	552.0	20	8
50	671.7767495295001	553.0	20	8
50	672.7767495295001	554.0	20	8
50	673.7767495295001	555.0	20	8
50	674.7767495295001	556.0	20	8
50	675.7767495295001	557.0	20	8
50	676.7767495295001	558.0	20	8
50	677.7767495295001	559.0	20	8
50	678.7767495295001	560.0	20	8
50	679.7767495295001	561.0	20	8
50	680.7767495295001	562.0	20	8
50	681.7767495295001	563.0	20	8
50	682.7767495295001	564.0	20	8
50	683.7767495295001	565.0	20	8
50	684.7767495295001	566.0	20	8
50	685.7767495295001	567.0	20	8
50	686.7767495295001	568.0	20	8
50	687.7767495295001	569.0	20	8
50	688.7767495295001	570.0	20	8
50	689.7767495295001	571.0	20	8
50	690.7767495295001	572.0	20	8
50	691.7767495295001	573.0	20	8
50	692.7767495295001	574.0	20	8
50	693.7767495295001	575.0	20	8
50	694.7767495295001	576.0	20	8
50	695.7767495295001	577.0	20	8
50	696.7767495295001	578.0	20	8
50	697.7767495295001	579.0	20	8
50	698.7767495295001	580.0	20	8
50	699.7767495295001	581.0	20	8
50	700.7767495295001	582.0	20	8
50	701.7767495295001	583.0	20	8
50	702.7767495295001	584.0	20	8
50	703.7767495295001	585.0	20	8
50	704.7767495295001	586.0	20	8
50	705.7767495295001	587.0	20	8
50	706.7767495295001	588.0	20	8
50	707.7767495295001	589.0	20	8
50	708.7767495295001	590.0	20	8
50	709.7767495295001	591.0	20	8
50	710.7767495295001	592.0	20	8
50	711.7767495295001	593.0	20	8
50	712.7767495295001	594.0	20	8
50	713.7767495295001	595.0	20	8
50	714.7767495295001	596.0	20	8
50	715.7767495295001	597.0	20	8
50	716.7767495295001	598.0	20	8
50	717.7767495295001	599.0	20	8
50	718.7767495295001	600.0	20	8
50	719.7767495295001	601.0	20	8
50	720.7767495295001	602.0	20	8
50	721.7767495295001	603.0	20	8
50	722.7767495295001	604.0	20	8
50	723.7767495295001	605.0	20	8
50	724.7767495295001	606.0	20	8
50	725.7767495295001	607.0	20	8
50	726.7767495295001	608.0	20	8
50	727.7767495295001	609.0	20	8
50	728.7767495295001	610.0	20	8
50	729.7767495295001	611.0	20	8
50	730.7767495295001	612.0	20	8
50	731.7767495295001	613.0	20	8
50	732.7767495295001	614.0	20	8
50	733.7767495295001	615.0	20	8
50	734.7767495295001	616.0	20	8
50	735.7767495295001	617.0	20	8
50	736.7767495295001	618.0	20	8
50	737.7767495295001	619.0	20	8
50	738.7767495295001	620.0	20	8
50	739.7767495295001	621.0	20	8
50	740.7767495295001	622.0	20	8
50	741.7767495295001	623.0	20	8
50	742.7767495295001	624.0	20	8
50	743.7767495295001	625.0	20	8
50	744.7767495295001	626.0	20	8
50	745.7767495295001	627.0	20	8
50	746.7767495295001	628.0	20	8
50	747.7767495295001	629.0	20	8
50	748.7767495295001	630.0	20	8
50	749.7767495295001	631.0	20	8
50	750.7767495295001	632.0	20	8
50	751.7767495295001	633.0	20	8
50	752.7767495295001	634.0	20	8
50	753.7767495295001	635.0	20	8
50	754.7767495295001	636.0	20	8
50	755.7767495295001	637.0	20	8
50	756.7767495295001	638.0	20	8
50	757.7767495295001	639.0	20	8
50	758.7767495295001	640.0	20	8
50	759.7767495295001	641.0	20	8
50	760.7767495295001	642.0	20	8
50	761.7767495295001	643.0	20	8
50	762.7767495295001	644.0	20	8
50	763.7767495295001	645.0	20	8
50	764.7767495295001	646.0	20	8
50	765.7767495295001	647.0	20	8
50	766.7767495295001	648.0	20	8
50	767.7767495295001	649.0	20	8
50	768.7767495295001	650.0	20	8
50	769.7767495295001	651.0	20	8
50	770.7767495295001	652.0	20	8
50	771.7767495295001	653.0	20	8
50	772.7767495295001	654.0	20	8
50	773.7767495295001	655.0	20	8
50	774.7767495295001	656.0	20	8
50	775.7767495295001	657.0	20	8
50	776.7767495295001	658.0	20	8
50	777.7767495295001	659.0	20	8
50	778.7767495295001	660.0	20	8
50	779.7767495295001	661.0	20	8
50	780.7767495295001	662.0	20	8
50	781.7767495295001	663.0	20	8
50	782.7767495295001	664.0	20	8
50	783.7767495295001	665.0	20	8
50	784.7767495295001	666.0	20	8
50	785.7767495295001	667.0	20	8
50	786.7767495295001	668.0	20	8
50	787.7767495295001	669.0	20	8
50	788.7767495295001	670.0	20	8
50	789.7767495295001	671.0	20	8
50	790.7767495295001	672.0	20	8
50	791.7767495295001	673.0	20	8
50	792.7767495295001	674.0	20	8
50	793.7767495295001	675.0	20	8
50	794.7767495295001	676.0	20	8
50	795.7767495295001	677.0	20	8
50	796.7767495295001	678.0	20	8
50	797.7767495295001	679.0	20	8
50	798.7767495295001	680.0	20	8
50	799.7767495295001	681.0	20	8
50	800.7767495295001	682.0	20	8
50	801.7767495295001	683.0	20	8
50	802.7767495295001	684.0	20	8
50	803.7767495295001	685.0	20	8
50	804.7767495295001	686.0	20	8
50	805.7767495295001	687.0	20	8
50	806.7767495295001	688.0	20	8
50	807.7767495295001	689.0	20	8
50	808.7767495295001	690.0	20	8
50	809.7767495295001	691.0	20	8
50	810.7767495295001	692.0	20	8
50	811.7767495295001	693.0	20	8
50	812.7767495295001	694.0	20	8
50	813.7767495295001	695.0	20	8
50	814.7767495295001	696.0	20	8
50	815.7767495295001	697.0	20	8
50	816.7767495295001	698.0	20	8
50	817.7767495295001	699.0	20	8
50	818.7767495295001	700.0	20	8
50	819.7767495295001	701.0	20	8
50	820.7767495295001	702.0	20	8
50	821.7767495295001	703.0	20	8
50	822.7767495295001	704.0	20	8
50	823.7767495295001	705.0	20	8
50	824.7767495295001	706.0	20	8
50	825.7767495295001	707.0	20	8
50	826.7767495295001	708.0	20	8
50	827.7767495295001	709.0	20	8
50	828.7767495295001	710.0	20	8
50	829.7767495295001	711.0	20	8
50	830.7767495295001	712.0	20	8
50	831.7767495295001	713.0	20	8
50	832.7767495295001	714.0	20	8
50	833.7767495295001	715.0	20	8
50	834.7767495295001	716.0	20	8
50	835.7767495295001	717.0	20	8
50	836.7767495295001	718.0	20	8
50	837.7767495295001	719.0	20	8
50	838.7767495295001	720.0	20	8
50	839.7767495295001	721.0	20	8
50	840.7767495295001	722.0	20	8
50	841.7767495295001	723.0	20	8
50	842.7767495295001	724.0	20	8
50	843.7767495295001	725.0	20	8
50	844.7767495295001	726.0	20	8
50	845.7767495295001	727.0	20	8
50	846.7767495295001	728.0	20	8
50	847.7767495295001	729.0	20	8
50	848.7767495295001	730.0	20	8
50	849.7767495295001	731.0	20	8
50	850.7767495295001	732.0	20	8
50	851.7767495295001	733.0	20	8
50	852.7767495295001	734.0	20	8
50	853.7767495295001	735.0	20	8
50	854.7767495295001	736.0	20	8
50	855.7767495295001	737.0	20	8
50	856.7767495295001	738.0	20	8
50	857.7767495295001	739.0	20	8
50	858.7767495295001	740.0	20	8
50	859.7767495295001	741.0	20	8
50	860.7767495295001	742.0	20	8
