aircraftId	currentTime	delayOfaircraft	trackId	trackLoad
3	11.3255225409	0.0	18	1
3	12.3255225409	1.0	18	1
11	16.3255225409	0.0	18	2
11	17.3255225409	1.0	18	2
12	19.3255225409	0.0	18	3
12	20.3255225409	1.0	18	3
20	32.4514820815	0.0	18	4
20	33.4514820815	1.0	18	4
24	36.7767495295	0.0	18	5
24	37.7767495295	1.0	18	5
28	41.7767495295	0.0	18	6
28	42.7767495295	1.0	18	6
