aircraftId	currentTime	delayOfaircraft	trackId	trackLoad
3	9.3255225409	0.0	16	1
3	10.3255225409	1.0	16	1
11	14.3255225409	0.0	16	2
11	15.3255225409	1.0	16	2
12	17.3255225409	0.0	16	3
12	18.3255225409	1.0	16	3
17	22.8064358027	0.0	16	4
17	23.8064358027	1.0	16	4
28	39.7767495295	0.0	16	5
28	40.7767495295	1.0	16	5
