aircraftId	currentTime	delayOfaircraft	trackId	trackLoad
3	10.3255225409	0.0	17	1
3	11.3255225409	1.0	17	1
11	15.3255225409	0.0	17	2
11	16.3255225409	1.0	17	2
12	18.3255225409	0.0	17	3
12	19.3255225409	1.0	17	3
18	27.4379383512	0.0	17	4
18	28.4379383512	1.0	17	4
28	40.7767495295	0.0	17	5
28	41.7767495295	1.0	17	5
38	71.7767495295	0.0	17	6
38	72.7767495295	1.0	17	6
